-105.000000	-60.000000	5.000000	
-105.000000	-60.000000	4.210526	
-105.000000	-60.000000	3.421053	
-105.000000	-60.000000	2.631579	
-105.000000	-60.000000	1.842105	
-105.000000	-60.000000	1.052632	
-105.000000	-60.000000	0.263158	
-105.000000	-60.000000	-0.526316	
-105.000000	-60.000000	-1.315789	
-105.000000	-60.000000	-2.105263	
-105.000000	-60.000000	-2.894737	
-105.000000	-60.000000	-3.684211	
-105.000000	-60.000000	-4.473684	
-105.000000	-60.000000	-5.263158	
-105.000000	-60.000000	-6.052632	
-105.000000	-60.000000	-6.842105	
-105.000000	-60.000000	-7.631579	
-105.000000	-60.000000	-8.421053	
-105.000000	-60.000000	-9.210526	
-105.000000	-60.000000	-10.000000	
-105.000000	-59.859058	-11.178795	
-105.000000	-59.548160	-12.077075	
-105.000000	-59.072880	-12.900285	
-105.000000	-58.450395	-13.618670	
-105.000000	-57.703204	-14.206268	
-105.000000	-56.858312	-14.641840	
-105.000000	-55.946256	-14.909643	
-105.000000	-55.000000	-15.000000	
-105.000000	-55.000000	-15.000000	
-105.000000	-54.053744	-14.909643	
-105.000000	-53.141688	-14.641840	
-105.000000	-52.296796	-14.206268	
-105.000000	-51.549605	-13.618670	
-105.000000	-50.927120	-12.900285	
-105.000000	-50.451840	-12.077075	
-105.000000	-50.140942	-11.178795	
-105.000000	-50.005663	-10.237910	
-105.000000	-50.000000	-10.000000	
-105.000000	-50.000000	-9.210526	
-105.000000	-50.000000	-8.421053	
-105.000000	-50.000000	-7.631579	
-105.000000	-50.000000	-6.842105	
-105.000000	-50.000000	-6.052632	
-105.000000	-50.000000	-5.263158	
-105.000000	-50.000000	-4.473684	
-105.000000	-50.000000	-3.684211	
-105.000000	-50.000000	-2.894737	
-105.000000	-50.000000	-2.105263	
-105.000000	-50.000000	-1.315789	
-105.000000	-50.000000	-0.526316	
-105.000000	-50.000000	0.263158	
-105.000000	-50.000000	1.052632	
-105.000000	-50.000000	1.842105	
-105.000000	-50.000000	2.631579	
-105.000000	-50.000000	3.421053	
-105.000000	-50.000000	4.210526	
-105.000000	-50.000000	5.000000	
-104.000000	-60.000000	5.000000	
-104.000000	-60.000000	4.210526	
-104.000000	-60.000000	3.421053	
-104.000000	-60.000000	2.631579	
-104.000000	-60.000000	1.842105	
-104.000000	-60.000000	1.052632	
-104.000000	-60.000000	0.263158	
-104.000000	-60.000000	-0.526316	
-104.000000	-60.000000	-1.315789	
-104.000000	-60.000000	-2.105263	
-104.000000	-60.000000	-2.894737	
-104.000000	-60.000000	-3.684211	
-104.000000	-60.000000	-4.473684	
-104.000000	-60.000000	-5.263158	
-104.000000	-60.000000	-6.052632	
-104.000000	-60.000000	-6.842105	
-104.000000	-60.000000	-7.631579	
-104.000000	-60.000000	-8.421053	
-104.000000	-60.000000	-9.210526	
-104.000000	-60.000000	-10.000000	
-104.000000	-59.859058	-11.178795	
-104.000000	-59.548160	-12.077075	
-104.000000	-59.072880	-12.900285	
-104.000000	-58.450395	-13.618670	
-104.000000	-57.703204	-14.206268	
-104.000000	-56.858312	-14.641840	
-104.000000	-55.946256	-14.909643	
-104.000000	-55.000000	-15.000000	
-104.000000	-55.000000	-15.000000	
-104.000000	-54.053744	-14.909643	
-104.000000	-53.141688	-14.641840	
-104.000000	-52.296796	-14.206268	
-104.000000	-51.549605	-13.618670	
-104.000000	-50.927120	-12.900285	
-104.000000	-50.451840	-12.077075	
-104.000000	-50.140942	-11.178795	
-104.000000	-50.005663	-10.237910	
-104.000000	-50.000000	-10.000000	
-104.000000	-50.000000	-9.210526	
-104.000000	-50.000000	-8.421053	
-104.000000	-50.000000	-7.631579	
-104.000000	-50.000000	-6.842105	
-104.000000	-50.000000	-6.052632	
-104.000000	-50.000000	-5.263158	
-104.000000	-50.000000	-4.473684	
-104.000000	-50.000000	-3.684211	
-104.000000	-50.000000	-2.894737	
-104.000000	-50.000000	-2.105263	
-104.000000	-50.000000	-1.315789	
-104.000000	-50.000000	-0.526316	
-104.000000	-50.000000	0.263158	
-104.000000	-50.000000	1.052632	
-104.000000	-50.000000	1.842105	
-104.000000	-50.000000	2.631579	
-104.000000	-50.000000	3.421053	
-104.000000	-50.000000	4.210526	
-104.000000	-50.000000	5.000000	
-103.000000	-60.000000	5.000000	
-103.000000	-60.000000	4.210526	
-103.000000	-60.000000	3.421053	
-103.000000	-60.000000	2.631579	
-103.000000	-60.000000	1.842105	
-103.000000	-60.000000	1.052632	
-103.000000	-60.000000	0.263158	
-103.000000	-60.000000	-0.526316	
-103.000000	-60.000000	-1.315789	
-103.000000	-60.000000	-2.105263	
-103.000000	-60.000000	-2.894737	
-103.000000	-60.000000	-3.684211	
-103.000000	-60.000000	-4.473684	
-103.000000	-60.000000	-5.263158	
-103.000000	-60.000000	-6.052632	
-103.000000	-60.000000	-6.842105	
-103.000000	-60.000000	-7.631579	
-103.000000	-60.000000	-8.421053	
-103.000000	-60.000000	-9.210526	
-103.000000	-60.000000	-10.000000	
-103.000000	-59.859058	-11.178795	
-103.000000	-59.548160	-12.077075	
-103.000000	-59.072880	-12.900285	
-103.000000	-58.450395	-13.618670	
-103.000000	-57.703204	-14.206268	
-103.000000	-56.858312	-14.641840	
-103.000000	-55.946256	-14.909643	
-103.000000	-55.000000	-15.000000	
-103.000000	-55.000000	-15.000000	
-103.000000	-54.053744	-14.909643	
-103.000000	-53.141688	-14.641840	
-103.000000	-52.296796	-14.206268	
-103.000000	-51.549605	-13.618670	
-103.000000	-50.927120	-12.900285	
-103.000000	-50.451840	-12.077075	
-103.000000	-50.140942	-11.178795	
-103.000000	-50.005663	-10.237910	
-103.000000	-50.000000	-10.000000	
-103.000000	-50.000000	-9.210526	
-103.000000	-50.000000	-8.421053	
-103.000000	-50.000000	-7.631579	
-103.000000	-50.000000	-6.842105	
-103.000000	-50.000000	-6.052632	
-103.000000	-50.000000	-5.263158	
-103.000000	-50.000000	-4.473684	
-103.000000	-50.000000	-3.684211	
-103.000000	-50.000000	-2.894737	
-103.000000	-50.000000	-2.105263	
-103.000000	-50.000000	-1.315789	
-103.000000	-50.000000	-0.526316	
-103.000000	-50.000000	0.263158	
-103.000000	-50.000000	1.052632	
-103.000000	-50.000000	1.842105	
-103.000000	-50.000000	2.631579	
-103.000000	-50.000000	3.421053	
-103.000000	-50.000000	4.210526	
-103.000000	-50.000000	5.000000	
-102.000000	-60.000000	5.000000	
-102.000000	-60.000000	4.210526	
-102.000000	-60.000000	3.421053	
-102.000000	-60.000000	2.631579	
-102.000000	-60.000000	1.842105	
-102.000000	-60.000000	1.052632	
-102.000000	-60.000000	0.263158	
-102.000000	-60.000000	-0.526316	
-102.000000	-60.000000	-1.315789	
-102.000000	-60.000000	-2.105263	
-102.000000	-60.000000	-2.894737	
-102.000000	-60.000000	-3.684211	
-102.000000	-60.000000	-4.473684	
-102.000000	-60.000000	-5.263158	
-102.000000	-60.000000	-6.052632	
-102.000000	-60.000000	-6.842105	
-102.000000	-60.000000	-7.631579	
-102.000000	-60.000000	-8.421053	
-102.000000	-60.000000	-9.210526	
-102.000000	-60.000000	-10.000000	
-102.000000	-59.859058	-11.178795	
-102.000000	-59.548160	-12.077075	
-102.000000	-59.072880	-12.900285	
-102.000000	-58.450395	-13.618670	
-102.000000	-57.703204	-14.206268	
-102.000000	-56.858312	-14.641840	
-102.000000	-55.946256	-14.909643	
-102.000000	-55.000000	-15.000000	
-102.000000	-55.000000	-15.000000	
-102.000000	-54.053744	-14.909643	
-102.000000	-53.141688	-14.641840	
-102.000000	-52.296796	-14.206268	
-102.000000	-51.549605	-13.618670	
-102.000000	-50.927120	-12.900285	
-102.000000	-50.451840	-12.077075	
-102.000000	-50.140942	-11.178795	
-102.000000	-50.005663	-10.237910	
-102.000000	-50.000000	-10.000000	
-102.000000	-50.000000	-9.210526	
-102.000000	-50.000000	-8.421053	
-102.000000	-50.000000	-7.631579	
-102.000000	-50.000000	-6.842105	
-102.000000	-50.000000	-6.052632	
-102.000000	-50.000000	-5.263158	
-102.000000	-50.000000	-4.473684	
-102.000000	-50.000000	-3.684211	
-102.000000	-50.000000	-2.894737	
